id,document,label
355,히가시고 게이고의 책은 이번이 처음인데 정말 단숨에 읽힐 정도로 시간가는 줄 모르고 보는 책입니다!,1
356,완전 최고,1
359,나미야잡화점이라는 것만으로도 몽글몽글 한 느낌. 모두의 간절한 마음이 나미야잡화점을 만나게 한게 아닐까,1
362,역시 스테디 셀러 답게 재미있습니다.,1
365,아직 읽기전이지만 배송즉시 보려합니다. 오래전부터 읽고 싶었던 도서라서 기대가 큽니다. 작가를 믿습니다.,1
366,책은 유명해서 익숙했지만 지금 읽어보네요,1
367,뜻깊은 책이예요!!,1
368,굿,1
369,기대됩니다,1
370,제 인생책입니다. 추리물을 별로 좋아하지 않아서 작가의 책을 읽지 않았었는데 친구의 추천으로 읽게 되었습니다. 여운이 오래 남는 잔잔한 책인 것 같아요. 강추드립니다.,1
371,글이 잘읽히고 스토리가 계속해서 보고싶은 내용이다,1
373,역시 베스트셀러,1
374,~~좋아요,1
375,좋았어요,1
376,도서관에서 이미 읽었는데 소장가치가 있어서 샀어요! 두고두고 읽을것같아요,1
377,전주터 궁금했던 책인데 이제야 읽게 되네요 1년동안 베스트셀러 유지했다니 당연히 재미있겠죠? 기대됩니당ㅎ,1
379,재미있다 믿고보는작가!,1
380,한장한장 잘읽히네요,1
381,이 책은 읽기 시작하면 손에서 놓을 수가 없을 정도로 재미있어요,1
382,이 작가의 책이 재밌어서 제일 유명한 책을 구매했어요 전부터 궁금했는데 이제야 읽게 되네요 책 표지도 이쁘고 내용도 흥미진진해요 잘 읽겠습니다!,1
383,"보통 추리/미스터리 소설로 유명한 저자가 이런 가슴 따뜻한 이야기를 ㅠㅠ 판타지적인 요소도 있지만, 그럼에도 가슴을 울리네요 ㅠㅠ",1
384,굳,1
385,굳,1
386,유익해요,1
387,작가의 또다른 면을 볼 수 있는 소설. 추리소설만 잘 쓰는 줄 알았는데 다방면으로 이야기에 능하다.,0
388,재밌음,1
390,녹나무 파수꾼. 백야행 읽고 난 뒤 이 책을 구입했습니다. 기대됩니다.,1
391,재밋게 잘 읽었어요,1
393,논술샘 추천도서라서 사서 읽는데 재밌어요.,1
394,마음이 포근해지는 소설,1
395,이야기에 푹 빠져서 흥미진진하게 술술 잘 읽어지네요~,1
396,기대와는 좀 다른.. 잔잔하고 가벼운 소설이었어요,0
397,가슴이 훈훈해져요,1
399,생각보다 두껍지만 생각보다 술술 재미있게 읽힘,1
400,좋아요,1
401,짱잼있다,1
402,재미있는,1
403,재밌어요,1
404,좋아하는 책이예요. 몇번을 읽어도 재미있어요.,1
405,아들이 잼있다고 하네여 ㅎ,1
406,어른이 되서 읽는 동화책 같은 느낌이네요,1
407,"아들이 보고싶다고... ""어땠어?"" ""읽을만 했어""라네요",1
408,막힘없이 술술 읽어나가는 책입니다,1
409,친구추천으로 보는데 잘 읽혀요.,1
410,아직 다 읽지는 못했지만 따뜻함이 느껴지네요~~,1
413,시간가는줄 모르고 재미있게 읽었습니다,1
414,좀 지겨운 면이 있어서 별로재미없었어요,1
415,좀 지겨운 면이 있어서 별로재미없었어요,1
416,아주좋아요,1
418,선물해준 친구가 보낸 내용을 복사해 올립니다. 책 정말 재밌게 잘 봤어^^ 인내력 없는 나 같은 사람이 앉은자리에서 뚝딱 흡입력 짱이더라!!! 책을 일고 놀란 점 ������ 1.시간과 공간 교차 속에서 인연을 구성지게 엮어낸 작가의 상상력에 한 번 놀라고 2. 그 인연을 따라 인간 본성을 군더더기 없이 그려내며 선한 감동을 주고자 한 작가의 의도에 두 번 놀램 이런 책을 왜 이제야 읽었을까 후회할 정도^^,1
419,지인의 추천으로 책 구입하여 보았습니다. 오랜만에 소설을 읽었는데 잼있게 보았네요,1
420,친구추천으로 보는데 잘 읽혀요.,1
421,책이 너무 좋네요.,1
422,재미있어요,1
423,재밌어요 시그널인가 이재훈 나왔던 드라마?가 생각났어요 이책을 모티브로 한건 아니겠죵?ㅋ,1
425,선물로 좋아요,1
426,이 작가님 책은 술술 잘 읽혀서 좋아요,1
427,시간 가는줄 모르게 하는 책입니다 정말 잼 있습니다,1
428,의자에 앉아 다 읽을 때까지 엉덩이를 떼지 못하는 기적을 선사합니다,1
429,읽을수록 다음 내용이 궁금해지는 책이에요 그래서 금방 금방 읽히고 흥미롭네요,1
430,진짜 태어나서 이렇게 쭉 잘 읽은 적은 처음이다,1
431,인생책 3호,1
433,과거와 현재와 미래가 함께 공존한다. 인간의 마음에서 흘러나오는 말은 어떠한 것이라도 무시하면 안된다.,1
434,영화보다 책이 좋네요,1
435,개인적으로 정말 재밌게 봤던 책입니다,1
436,재미있어요,1
437,익히 잘 알고 있고 깊게 남은 인상에 다른 분께도 한 권 선물로 드렸습니다. 매우 좋아하시네요.,1
438,마음이 몽실몽실?해지누 기분좋읁책입니다,1
439,술술 넘어가며 마음이 따뜻해지는 추운 날 소중한 사람과 나란히 앉아 마시는 카푸치노 같은 책,1
440,정말 이틀동안 꼼짝않고 재미있게 읽은 책입니다. 살다보면 누군가의 조언을 필요로 할 때가 있는데 저도 이 잡화점을 찾아가고 싶은 때가 많이 있었던 것 같습니다. 결론은 제 안에서 얻어지는 것이지만 기대고 싶은 순간에 찾아갈 수 잇는 그 누군가가 잇었으면 좋겠네요.,1
441,재미있게 읽고 있어요,1
442,맘을 비우면서 읽어볼만한 책,1
444,재밌네요,1
445,잼있어요~^^,1
446,잘읽혀요,1
447,학교 선생님이 추천해 주셨어요,1
448,좋다 정말좋다,1
450,잔잔한 감동,1
454,"가독성 좋아요, 보다가 눈물 흘렸네요, 중간에 충격적인 부분도 있었구요, 잘 봤습니다.",1
456,훈훈하고 멋진 책이에요 재미있게 읽었어요,1
457,보통입니다,1
459,재밌고 유익하게 잘읽었어용~,1
460,재밌게 잘 읽었어요,1
462,부담없이 읽을 수 있는 책이예요~,1
464,작가 특유의 감성이 좋아요,1
466,그냥 쓰윽~~ 한번 읽었어요,1
470,소설이라는 매개를 통해 인생 지침을 보여주다.,1
471,세상에는 필요없는 것들은 없다. 그리고 내가 하는 행동은 반드시 누군가에게 영향을 미친다.....여러가지 생각을 하게하는 책입니다. 주위의 소중한 사람에게 추천하고 싶은 책입니다.,1
473,히가시노게이고 짱~~,1
474,이야기가 서로 연결되어 있는 부분이 가장 흥미로웠다,1
475,좋은 문장이 많아서 읽기 좋아요!! 추천합니다.,1
477,역쉬 재미있네요~~^^,1
478,너무 재미있어영,1
479,판타지적인 요소가 결합되서 시시하진않을까 걱정을 했는데 그럴 필요가 없어요ㅎㅎ 따뜻하고 감동적인 이야기라서 술술 잘 읽히네요~ 읽다보면 어느새 몰입되어서 책을 다 읽게 되는 책! 강추!,1
480,교묘하게 얽히고 얽힌 스토리 전개에 감탄을!!,1
481,단편들을 엮은 것처럼 스토리가 길지 않아 잘 읽혔던 것 같습니다. 어릴적 학교앞 문구점이 생각나서 책읽는동안 어렴풋하게 옛추억에 잠길 수도 있어서 개인적으로 기분좋은 책이었습니다.,0
482,선물하기 좋은 책입니다. 주변에 선물해보세요!!!,1
483,정말 기다렸던 책입니다. 기대가 됩니다.,1
484,추천합니다.,1
485,퍼즐조각 맞추듯 넘 재밌어요.,1
486,작가님 책을 처음 읽어봤는데 다른 책들도 읽어보고 싶어졌어요 중간에 끊을 수 없을 정도로 재미있어서 한번에 다 읽었네요,1
489,"이쁘고, 착하고, 잘 읽히는 책.",1
492,유명한 베스트셀러,1
494,재밌어요,1
495,훈훈하다 훈훈해!!,1
496,"이야기가 흘러갈수록 드러나는 관계의 사슬
마음을 뎁혀주는 이야기",1
497,재밌다고 소문난 책중에 막상 읽어보면 그렇지 않아 그 유명세가 도리어 의아하게 느껴지는 책이 있다. 이 책도 내게는 그런 류의 책이었다. 읽고나서 크게 감동받는 일도 또 여운이 남지도 않는 그런 책이였다. 단지 잡화점이란 공간이 시간을 넘나들수 있는 곳으로 사용된 아이디어 자체는 신선했던 거 같다.,1
498,마음이 치유되는것 같고 따뜻해지는 책..,1
499,좋아요,1
502,잘 읽히는 책이에요,1
503,잘 읽히는 책이에요,1
505,어릴때부터 추리소설을 좋아했는데 히가시노 이분책은 감성자극과 궁금증 유발로 한번 피면 계속 읽게 되네요 신선한 소재에 다시한번 박수치고 갑니다 잘 읽었습니다.,1
506,오랜만에 일본 소설을 읽어본다.,1
507,굿굿 좋아요 대박 좋아요,1
508,늘 봐도봐도 좋은 나미야 잡화점!,1
509,진솔한 공감의 소통은 긍정을 안겨준다.,1
510,책도 영화도 너무 따뜻한 이야기,1
511,지루하지 않고 재밌게 읽었습니다.,1
512,꼭 읽어 볼만한 책입니다,1
514,아이가 넘 좋아해요,1
515,선물로 구입합니다 ㅎㅎ,1
517,좋아요,1
519,잘 읽혀요 ^^,1
520,여러번 정독하게 만드는 책,1
523,재미. 작가가 영화 동감 봤을까?,1
524,왜 베스트 셀러인지 알겠어요 ㅜㅠ,1
527,좋아요,1
528,연결고리,1
529,재밌어요,1
531,좋아요,1
532,처음에는 좀 지루하다고 느껴졌습니다. 그러나 점점 내용을 이해하게 되니 기발한 이야기 구성에 푹 빠지게 되네요... 과거랑 현재가 교차해서 좀 헤깔렸는데 잘 읽다보면 그 어떤 책보다 치밀한 구성입니다.,1
533,.,1
534,읽고 싶던 책어었습니다.,1
536,재미있네요,1
537,잔잔하니 괜찮았습니다.,1
538,누구나 가지고 있을 수 있을 고민을 아무것도 가지지 못하고 방황하는 자들을 통해 읽고 해결해 가는 인간적인 이야기,1
539,너무 재미있게 읽어서 친구에게도 선물했어요~^^,1
540,한 여름밤 끝까지 읽게만드는 추리소설...,1
542,히가시노 게이고 장편소설 중 제가 처음으로 선택한 책이었으나 페이지 수가 무색할 정도로 잘읽히는 책이었습니다. 소설이지만 현재에 빗대어 생각하게 하는 책이었습니다.,1
543,원가 깊이가 없는 소설 같다. 인인위적인 끼워맞추기식 이야기 전개에 식상한 느낌이 드는 소설.,0
544,재미있어요,1
546,주춤하는이들을 위한 안내서,1
547,쉬우면서도 시공간의 문제속의 주인공이 되게 한다,1
548,좋아요,1
549,작가님을 이 책으로 처음 접해봤는데 다른 추리소설도 읽어보고싶을만큼 정말 재밌게 읽었습니다 ! 소재도 너무 신선하고 흥미진진하게 시간가는줄모르고 읽었어요 !,1
550,잘읽혀요,1
551,하늘 위에서 기도를,1
552,인간에 대한 선한 믿음을 버리지않는 따뜻함..,1
553,좋아요,1
555,게이고 소설은 말이 필요없죠.. 감동과 반전 두마리 토끼 모두 잡은 소설,1
558,재밌어요^^ 아직 다 못읽었는데 술술 읽힙니다,1
559,감동,1
560,모든게이어져있다,1
561,마음이 따듯해져요!,1
562,나미야 잡화점의 기억,1
563,나미야 잡화점의 기적을 이야기 하는 것,1
564,잘읽혀요,1
565,마음이 복잡할때 읽으면 편안해지는 책입니다,1
566,재밌어요,1
568,술술 잘 읽혀지네요,1
569,정말 하나하나 다 감동적입니다.,1
571,정말 막힘없이 술술술 읽힙니다! 재미있어요!,1
572,Wow,1
573,"너무 좋습니다, 감사합니다~ ^^",1
574,선물하려고 구매하였습니다.,1
575,현재 열심히 읽고 있습니다. 매우 재미있네요.,1
576,읽고싶엇던책이라 받자마자 술술~~읽는중,1
579,줄줄 읽히는 책,1
580,재밌어요,1
581,"너무 좋습니다, 감사합니다~ ^^",1
582,너무 두꺼운데 재미있어요,1
583,매일 매일 읽고 싶은 그런 책,1
585,아이가 너무 재밌고 흥미롭다고 빠져드네요,1
586,너무 좋아요. 큰 도움되었어요.,1
588,잼있어요~~,1
591,소장합니다,1
594,처음으로 정독한 전지책,1
595,너무 재미나서 순삭 읽혀졍ᆢㄷ,1
596,"추천받아서 읽어봤는데, 저도 남들에게 추천해주고싶은 책입니다.",1
597,너무 재밌어요 아이가 내용이 흥미롭다고 금방 빠져드네요,1
598,너무 재미있게 술술 읽혔어요. 저에게도 좋은일이 생겼으면.,1
600,"새책은 지인에게 선물하고, 저는 또 한번 읽기에 들어갑니다~^^",1
601,본인만의 감성이 접목되어 다른 의미로 다가온다,1
602,모든것이 하나로 연결되는 창구. 기발한 아이디어,1
603,"우연과 필연, 과거와 현재, 현재와 미래
이 모든것의 조화가 좋은 이야기.",1
604,만족합니다. 재미 있습니다.,1
605,정말정말 소름돋게 재밌었습니다.,1
606,"몇권 주문한게 있어서 아직 읽어보진 않았지만 괜찬을것 같아서
주문했어요.나중에 읽어보구 다시 올릴께요.",1
607,재밌어요,1
608,가슴 따뜻해 지는 이야기~,1
610,두꺼워서 걱정했는데 엑시 재미있고 술술 읽혀요^^,1
612,심심할 때 순삭 읽힘,1
615,좋아요,1
616,정말 시간 가는 줄 모르고 읽었어요.,1
617,마음 따뜻해지는 훈훈한 소설입니다.,1
618,너무 유명해서 안 읽어볼 수 없는,1
619,완전 좋음 차분하게 생각하며 읽어나갈 수 있어 좋다,1
620,세상사람 모두는 작고 큰 각자의 고민이 있다. 그 고민을 알아주고 진실되게 답해주는 나미야 할아버지에대해 따뜻함과 지혜로움울 느낄수 있었고 살아야 하는 삶이 어떤것인지 간접적으로 보여주는 것이 감동으로 다가왔다,1
621,술술 책장이 잘 넘어가요,1
623,영화를 먼저보고 나만의 생각이 합쳐진 영상,1
624,친구추천으로 구매해요,1
625,제 감성이 메말랐나봐요ㅜㅜ. 그다지 감동적이진 않아요,0
626,좋아요,1
627,항상 얇은책만보다 첨으로 두꺼운책을 도전한건데 너무 술술 잘읽혀요^^ 오랫동안 베스트셀러인 이유가 있네요!,1
628,재밌어요,1
629,좋아요~!,1
630,유명하길래 읽어보려고 샀어요,1
631,스토리 완벽,1
632,흥미로운 시작으로 이야기를 풀어나가는 책,1
634,적극 추천합니다~!,1
636,너무 따뜻한 책이예요! 재밌게 잘 읽었어요^^~,1
637,오랬만에 재밋게 읽었습니다.,1
638,너무 재밌는 책,1
639,잘 읽혀요~ 내용도 너무 재미있어용 ㅎ 흥미진진 ㅎ,1
640,가슴이 따듯해지고 뭉클해지는 책,1
641,시공간을 넘어 삶의 진실과 행복이 무엇인지 찾게돼는 길잡이,1
642,장난으로 쓴 상담편지도 진지하게 쓰는 할아버지가 정말 인자하시고 대단한 사람인 것 같다,1
643,장난으로 쓴 상담편지도 진지하게 쓰는 할아버지가 정말 인자하시고 대단한 사람인 것 같다,1
644,내용이 궁금해서 자리에서 일어나지을 못하네요~,1
