id	document	label
1579	오랜 기간 동안 베스트에 올라와 있는 유명한 작가의 책이라 눈여겨보고 있었습니다. 소소한 이야기가 이야기가 궁금하네요 그리고 나미야 잡화점의 기적은 책 표지가 이쁘다! 오랜 기간 동안 베스트에 올라와 있는 유명한 작가의 책이라 눈여겨보고 있었습니다. 소소한 이야기가 이야기가 궁금하네요 그리고 나미야 잡화점의 기적은 책 표지가 이쁘다! 오랜 기간 동안 베스트에 올라와 있는 유명한 작가의 책이라 눈여겨보고 있었습니다. 소소한 이야기가 이야기가 궁금하네요 그리고 나미야 잡화점의 기적은 책 표지가 이쁘다! 오랜 기간 동안 베스트에 올라와 있는 유명한 작가의 책이라 눈여겨보고 있었습니다. 소소한 이야기가 이야기가 궁금하네요 그리고 나미야 잡화점의 기적은 책 표지가 이쁘다! 오랜 기간 동안 베스트에 올라와 있는 유명한 작가의 책이라 눈여겨보고 있었습니다. 소소한 이야기가 이야기가 궁금하네요 그리고 나미야 잡화점의 기적은 책 표지가 이쁘다!	1
1580	마음에 따뜻한 위로를...쉽게 읽히고 빠르게 빠져들지만 감동은 오래갑니다 위로받고 싶은분들에게 추천합니다	1
1581	나미야잡화점의기적을 도서관에서 대출해서 읽었는데 내용이 너무 좋아서 구매를 했습니다. 히가시노게이코의 작품이라서 일반 추리소설로 생각하고 읽었는데 내용이 정말 감동적인 작품이에요. 내용적인 감동과 함께 추리소설의 대가다운 촘촘하게 잘짜여진 구성도 좋았습니다. 마음이 외로워지면 한번씩 읽어보려고합니다^^	1
1582	책을 펼치면 작가의 필력과 무한한 상상력에 빠져든다. 시공간을 초월하는 기발한 아이디어를 통해 인간과 인간 사이의 관계에 대한 깊은 고민을 던져준다.	0
1583	출간된 지 5년이 되도록 베스트셀러 목록에 짱 박혀있는 이유를 읽고 나서야 알았음.꿀잼	1
1584	아는 동생이 하도 추천하길래 읽었습니다. 다른 말 필요 없이 따뜻한 이야기. 역시 히가시노 게이고 책은 가독성이 좋네요. 그래서 왠지 아쉬운 맛?이 있달까요.. 따땃한데 앉아서 귤까먹으며 읽으면 좋은 느낌입니다ㅋㅋ 엉망진창 도둑들이 여자 앞에서 우물쭈물대고 있을 것 같은 모습을 상상하면 웃음이 나오네요.	1
1585	"말해 뭐해	 읽으면 왜 베스트셀러인지 알 수 있는 책."	1
1586	"책과 친하지 않던 제가 올해초 이책을 구입하면서 책과 가까워 졌어요. 책표지가 무엇보다 예뻤고	 베스트셀러라는 이유로 선택했는데 따뜻한 이야기로 채워져서 술술 읽을수 있어서 좋았어요. 생선 가게 뮤지션이야기는 좀 찡~~ 몸도 마음도 추운 요즘 다시 한번 읽어야겠어요"	1
1587	술술 잘 읽혀요. 가면산장 살인사건을 보고 이 저자의 이야기에 빠져서 보게되었는데 따뜻한 교훈을 주는 책이었습니다.	1
1588	"소설 읽고싶었는데 평과 줄거리요약 보고	 기대의 맘으로 구매했어요 ㅎㅎ"	1
1589	역시 스테디 셀러!! 너무 재밌어요	1
1590	"처음엔 책 표지가 너무 이뻐서 구매를 했는데 가독성이 장난 아니네요	 시간 가는 줄 모르고 읽었습니다. 일본 소설 정말 잘 안 읽는데 일본 영화에서도 느껴지는 특유의 훈훈함이 넘치는 따뜻한 분위기의 책입니다."	1
1591	"나미야 잡화점의 기적은 소장가치가 있는 책이라고 생각하기도 하고	 꼭 읽어보고 싶어 구매했습니다. 잘 읽겠습니다 !"	1
1592	스토리가 끝긴듯 이어지는 재미 술술잘읽혀여 재미있게 읽었습니다	1
1593	언제 읽든 위로가 되는 이야기 같아요	1
1594	기대해요	0
1595	쉽게 쉽게 잘 읽혀요 한번더 읽어볼 예정이에요	0
1596	재밌네요...	1
1597	베스트셀러라 구입해보았고 재밌게 잘 읽었다.	1
1598	마음 한 편이 따뜻해지는 책이에요.	1
1599	궁금해서 한 번 읽어보려고 샀어요	1
1600	쉽게 쉽게 잘 읽혀요 한번더 읽어볼 예정이에요	0
1601	재밌네요...	1
1602	베스트셀러라 구입해보았고 재밌게 잘 읽었다.	1
1603	마음 한 편이 따뜻해지는 책이에요.	1
1604	궁금해서 한 번 읽어보려고 샀어요	1
1605	좋아요 잘 받았습니다	1
1606	넘 잼난 소설 ... 내용이 궁금해서 빨리 책장이 넘겨지네요~	1
1607	읽는 내내 가슴이 두근두근~~^^ 행복한시간이였어요.♡	1
1608	베스트 셀러면서 리뷰가 좋아서 구매했어요 기대됩니다^^	1
1609	"재미있어요.. 히가시노게이고!!!
다들 아는 히가시노 게이고의 책. 잘읽히고 시간가는줄 모르게 읽을 수 있어요. 전개도 좋고 내용도 누구나 읽을 수 있게 쉽게 다가갈수 있는 책 입니다. 히가시노를 좋아한다면 읽으시면 후회하지 않을 만한 책입니다.
무엇보다 추리를 좋아한다면 꼭 봐야 하는책이죠."	1
1610	역시히가시노게이고~~!!!!	1
1611	너무 재미있게 읽었어요~	1
1612	"시간 가는 줄 모르고 읽게 돼요! 책이 두꺼운데도 불구하고	 재미있어서 금방 다 읽을 수 있는 책이에요. 히가시노 게이고 작품 중 몇 안 되는 따듯한 분위기의 내용인데다 표지 일러스트도 예뻐서 애정하는 책이에요. 도서관이나 친구한테 빌려 읽고	 소장용으로도 갖고 싶다는 생각에 구매했습니다!"	1
1613	최고에요~!	1
1614	넘 좋아요	1
1615	개인적인 취향은 아니였지난 내용의 구성과 이어짐의 요소가 천재적인것 같다. 잘 읽혔고 재밌었다.	0
1616	도입부부터 흥미진진한 전개로 빠져드는 책입니다 히가시노 게이고의 또 다른 감성을 느끼기에 좋아요 최고~~	1
1617	잔잔하면서 잘읽혀요	0
1618	살아갈 용기를 얻어갑니다.	1
1619	오랜만에 재밌게 읽은 히가시노 게이고	1
1620	단숨에 읽히는 스토리. 정말 재밌게 읽었습니다	1
1621	감동이 완전 스믈스믈~~~ 정말 쉬지 않고 읽었네요 히가시노는 추리로만 보다가 전혀 다른 감동을 받았네요	0
1622	"책이랑 친해지려고 추천받아 읽게되었는데	 너무 재밌고 시간가는줄 몰랐네요. 요즘 나의 마음과 잘 맞는 책이여서.. 더 여운이 남네요"	1
1623	여운이남는군요..	1
1624	추천을 통해 너무 늦게 읽게된 책입니다. 계속 독서해야지 하다가 오랜만에 큰맘먹고 읽기시작했는데 진짜 금방 100페이지를 넘게 읽어버렸어요!!!	1
1625	"실용서만이 진정한 책이라고 생각했던 사람입니다. 그러나 나미야의 잡화점을 읽고 왜 소설이라는 분야가 인기가 있는 것인지 드디어 알게 된 것 같습니다. 이 책을 구매 하게 된 동기는 제가 읽을 것이 아닌 소설을 좋아하는 친구에게 선물하기 위함이었습니다. 그러나 이 책을 읽은 다른 사람들의 감상이 대단히 이 책을 추천하고 봐야한다는 내용뿐이였기에 한번 펼쳐보고 읽었습니다. 한시간 내내 시간가는 줄 모르고 바로 정독하였습니다. 책을 덮고 내뱉은 한마디는 “오래남을 명작이라고 할 만 하구나.”였습니다. 책을 펼치기 전 써있던 평가문이었습니다만 정말 감탄할 정도로 저에게 큰 감명을 주었다는 말입니다. 돈을 주면서 구매할 만 하며	 다시 읽고싶은 책입니다. 이 책을 계기로 소설 분야에 관심을 갖게 되었습니다. 다른 분들도 꼬옥 읽어보셨으면 하는 책입니다."	1
1626	인기 좋길래 읽어봄	0
1627	재미있게 단숨에 읽혀집니다.	1
1628	너무 힐링이 되는 책.. 자기계발서에 질린 나를 위한 가슴을 울리는 스토리	1
1629	"일본을 대표하는 소설가 히가시노 게이고의 베스트셀러.
30여 년간 비어 있던 오래된 가게인 나미야 잡화점. 어느 날 그곳에 경찰의 눈을 피해 달아나던 삼인조 도둑이 숨어든다. 난데없이 ‘나미야 잡화점 주인’ 앞으로 의문의 편지 한 통이 도착하고	 세 사람은 얼떨결에 편지를 열어본다.
처음에는 장난이라고 생각하던 세 사람은 어느새 편지 내용에 이끌려 답장를해주기 시작하는데 세 사람의 솔직하고 엉뚱한 조언은 뜻밖의 결과를 불러오며 기적을 만들어낸다. 오랫동안 눈에 띄어 궁금했던 책인데 재밌게 읽었다."	1
1630	베스트셀러ㅋㅋㅋ	1
1631	다소 두껍지만 정말 술술 잘 읽혀서 금방 읽었어요~	0
1632	읽고나면 따뜻해지는 책..복잡한 상황이 이렇게 단순한 상황이라는 걸 알려주는 책..내 복잡한 상황도 이렇게 가볍게 풀어줄 수 있고 이렇게 같이 진지하게 고민해줄 수 있다면 더없이 행복할꺼 같네요. 정말 간만에 재밌게 읽었습니다.	1
1633	마음이 따뜻해지늣 책	1
1634	좋습니다	1
1635	잔잔한 감동의 끝판왕.	1
1636	좋아요	1
1637	재밌는책	1
1638	흥미롭고 재밌어요	1
1639	"히가시노게이고를 처음 접했을 때 충격 그 자체였다
어린나이에 추리 소설을 읽고 무서워했던 기억이 남는다 ㅎㅎ^^
이번에는 조금 다른 방향의 책이라고 해서 구매해봤다.
긴 연휴 읽으며 즐거운 시간 보내야지"	1
1640	술술 읽혀서 좋아요 ㅋㅋ 소소한 반전도 잇고	1
1641	흥미진진	1
1642	쉽고 재미나게 읽을수 있는 책. 따뜻한 감동이 있는 소중한 책. 살인 사건은 없는 추리소설	1
1643	시간가는 줄 모르고 읽었습니다. 팬이 되었어요~~^^	1
1644	재미 있습니다~^^	1
1645	재밌습니다추천해요!!	1
1646	"생각보다 책이 두꺼워서 놀랐는데 읽다 보니 시간 가는 줄 모르고 읽게 되는 책이었어요. 등장인물의 사연에 함께 울고 웃기도 하고	 또 그들의 이야기에서 누구나 작든 크든 고민을 안고 살아가고 있다는 것에 위안을 얻기도 했습니다. 오랫동안 베스트셀러에 이름을 올리고 있는 것이 왜인지 읽고 나서야 이해가 되었어요. 많은 사람에게 추천하고 싶습니다."	1
1647	출간된 지 몇 년이 지난 책인데도 여전히 베스트 목록에 있는 걸 보면 이유가 있는 거겠죠? 선물용으로 구매했는데 맘에 들어했으면 좋겠네요.	1
1648	전부터 계속 읽고싶었는데 이제야 읽었어요. 잘 읽었습니다!	1
1649	오랫동안 읽어보고 싶엇는데 드디어 구입햇네요..잘 읽겟습니다	0
1650	재밌습니다추천해요!!	1
1651	"생각보다 책이 두꺼워서 놀랐는데 읽다 보니 시간 가는 줄 모르고 읽게 되는 책이었어요. 등장인물의 사연에 함께 울고 웃기도 하고	 또 그들의 이야기에서 누구나 작든 크든 고민을 안고 살아가고 있다는 것에 위안을 얻기도 했습니다. 오랫동안 베스트셀러에 이름을 올리고 있는 것이 왜인지 읽고 나서야 이해가 되었어요. 많은 사람에게 추천하고 싶습니다."	1
1652	출간된 지 몇 년이 지난 책인데도 여전히 베스트 목록에 있는 걸 보면 이유가 있는 거겠죠? 선물용으로 구매했는데 맘에 들어했으면 좋겠네요.	1
1653	전부터 계속 읽고싶었는데 이제야 읽었어요. 잘 읽었습니다!	1
1654	오랫동안 읽어보고 싶엇는데 드디어 구입햇네요..잘 읽겟습니다	0
1655	반나절만에 다 읽었습니다 좋네요	1
1656	재미있네요	0
1657	재밌어서 눈을뗄수가없어서 하루만에 다읽었어요ㅎㅎ	1
1658	"재밌어요	사길잘했네요"	1
1659	마음이 따뜻해지는 책이다.	1
1660	이런 따뜻한 책이 있었다니..	1
1661	좋은 책을 보게 되어 좋네요.	1
1662	재미있게 보고 있어요~~~	0
1663	잘읽고 잇어요	0
1664	정말 재미있게 잘 잃혀요 역시 명작입니다.	1
1665	손을 뗄수가 없음	1
1666	일본어원서도 샀어요.한일대조 같이 봐요.재밌어요.한국어 일본어 같이 공부해요.	1
1667	잘 읽고 있어요 ~~^^	1
1668	기발하고 몰입도 최고의 책 다른사람에게 추천 해주고 싶은 책	1
1669	잼나요~	1
1670	무난합니다	0
1671	믿고 읽는 히가시노 게이고	1
1672	좋아요	1
1673	마음이따뜻해지는책♡	1
1674	재미있어요	0
1675	꽤 두꺼운 책인데 잘 읽혀서 읽는데 오래 걸리진 않습니다.	0
1676	책이 두꺼운 감이 있지만 술술 잘 읽혀요^^! 작가의 다른 소설도 다 섭렵해보려구요~ 추천합니다!	1
1677	"오랜만에 명작을 만난 것 같아요. 다 읽기가 아쉬워서 조금씩 아껴읽고 있어요. 잘읽히고	 교훈도 있고	 정말 소장하고 싶은책이네요. 히가시노 게이고의 다른 작품도 읽어보고 싶은 마음입니다."	1
1678	도서관에서 책을 봤을때는 책의 두께에 놀랐는데 흥미진진한 이야기 전개에 단숨에 읽게 되었네요.	1
1679	너무 재미있고 따뜻한 책이에요 시간 가는 줄 모르고 읽어요^^	1
1680	환상적	1
1681	아무 연관없어 보이지만 무언가 연결고리가 있다.	1
1682	삭만한 이 사회에서 조금이나마 따뜻한 마음을 가져볼수잇는거같아 반가웟어요	1
1683	책선물용으로 구입했습니다. 소장책 따로 있고! 추천합니다.	1
1684	너무 읽고 싶어서 구매했어요 기대됩니다	1
1685	이야기가 단편형식으로 다 이어진 것이 쉬면서 읽을 수 있었고 재미있고 감동적이었다.	1
1686	재미있게 잘 보았습니다.	1
1687	잘읽혀요	1
1688	내용이 너무 좋고 따뜻한 책♡	1
1689	술술 읽히는책	1
1690	너무나 가슴 따뜻했던 책입니다. 제 인생에 기적같은 사람에게 선물로 주려고 구매했어요!	1
1691	선물하고 싶어지네요....	1
1692	너무 기대하던 책이에요~ 계속 베스트셀러에 올라와 있던 이유가 있겠죠? 빠른배송 감사합니다	0
1693	좋아하는 작가예여 ㅎㅎ 읽을수록 흥미진진합니다 재밌어요 ㅎㅎ	1
1694	너무 재밌게 훅~ 읽었네요	1
1695	사람들은 일본 작가의 소설을 보고 쪽바리다 일본인이라서 싫다 이러지만 이 책을 읽으면 고정관념이 사라질 것 이다	1
1696	재밌네요.	1
1697	베스트셀러라 구입했어요~ 휴가차 맘 편히 읽혀질거 같아여^^	1
1698	좋습니다.	1
1699	너무 재밌어요 술술 잘 읽히고 마지막으로 가면서 다 사연이 얽힌게 진짜 사람사는게 다 저런거 같다고 느꼈어요	1
1700	사람들은 일본 작가의 소설을 보고 쪽바리다 일본인이라서 싫다 이러지만 이 책을 읽으면 고정관념이 사라질 것 이다	1
1701	재밌네요.	1
1702	베스트셀러라 구입했어요~ 휴가차 맘 편히 읽혀질거 같아여^^	1
1703	좋습니다.	1
1704	너무 재밌어요 술술 잘 읽히고 마지막으로 가면서 다 사연이 얽힌게 진짜 사람사는게 다 저런거 같다고 느꼈어요	1
1705	세상에 찌든 마음에 자그만한 새싹을 틔어준 시간이었다	1
1706	잘읽었습니다 재미있네요ㅎ	0
1707	"제가 정말 좋아하는 히가시노 게이고 작가님! 유성의 인연 다음으로 이 책을 좋아해요. 이 책은 학교 도서관에서만 몇번 빌려 읽다가 소장하고 싶어서 샀는데 진짜 소장하고 읽을 만한 가치가 있는 책이라고 생각해요. 이전의 작품들과는 따뜻한 추리소설. 누구든 타인을 도울 수 있다는 것을 보여주고 있다. 이 책을 읽다보면 나미야 잡화점 할아버지의 답장 통해 위로 받는 등장인물들울 볼 수 있고	 이를 보면서 위로 받는 나도 볼 수 있다."	0
1708	재미있고 감동도 있어요 ~	1
1709	스테디셀러인 이유를 알고싶다면	1
1710	"2016년 부터 읽고 싶었던 책이었는데 이제 책을 읽게 되네요.
전체적으로 쉽게 읽으면서 편지를 통해 어떤 답장이 올지 너무 궁금해서 계속 읽게 되었네요. 책은 재미있고 추천해 줄 만하네요"	1
1711	잘 팔린 책은 그 이유가 다 있더군요. 너무 재미있게 잘 읽었습니다.	1
1712	제가 읽어보고 재밌게 봐서 선물용으로 또구매! 술술 잘읽혀서 좋아요	1
1713	베스트셀러가 될만한책	0
1714	작가의 평소 책과는 다른 따뜻한 이야기라 흥미있게 읽었어요	1
1715	잼나요	1
1716	오랬동안 베스트 목록에 있었음에도.. 이제야 읽었네요. 참 재미있게 잘 읽었습니다.	1
1717	좋습니다 재밌게 잘읽혀요	1
1718	나미야 집화점의 기적 뻔하고 따뜻한 이야기. 히가시노 게이고님의 다른책을 구입해야겠네요	1
1719	잘읽힙니다ㅎ	1
1720	잘 읽겠습니다.	1
1721	"뻔한 내용 뻔한 전개	 그렇지만 가슴 따뜻해지는 이야기 입니다 마치 한편의 동화를 읽는 듯한 느낌이 들었어요. 영화로도 개봉이 된다는데 어떤 스타일로 바뀔지 기대됩니다"	1
1722	나미야잡화점과 환광원?과의 특별한 인연 ㅋ 묵도는 비틀스로 부분이 슬펐어요 ㅠ	0
1723	읽기전인데 너무 기대돼요!!!! 작가님 좋아합니다!!!	1
1724	선물할 수 있는 도서입니다.	1
1725	서울대 도서관 대출 1위 도서이기에 주문했습니다 ㅎㅎ	1
1726	베스트셀러라서 구매해서 읽어보앗어용 술술잘읽히는 책이엿숩니당!	1
1727	좋아요~	1
1728	친척동생 선물로 줬는데 재밌어하고 좋아하네요! 추천이에요~	1
1729	각각의 편지내용으로 전개가 될까 하는데 너무 자연스럽게 전개되는 내용과 그들만의 고민이 담긴 이야기들을 '도둑'이라는 사람들이 해결해 주면서 느껴지는 꾸밈없는 이야기. 그 뒤에 있는 반전있는 이야기 너무 재미있어서 다른 책도 주문했습니다	1
1730	좋아요	1
1731	잘읽히는것도 있지만 뒤가 궁금해서 계속 보게되는 매력이 있어요	1
1732	좋습니다	1
1733	"책을 읽고 저도 울고 서른 넘은 제 남자친구도 울었습니다^^슬픈 이야기는 하나도 없는데 왜 마음이 뭉클하고 찌릿해지는건지 우리 둘 다 모르겠다고하네요 하하. 멀리 떨어져있는 늘 고맙고 미안한 언니에게 카카오톡 선물하기로 이 책 쏘아줬습니다. 뭐가 감동이었는진 지금도 정확히 모르지만	 우리 맘속에 있는 따뜻한 뭔가를 건드리는 기분이 들었어요. 일순 삶이 반짝반짝해보였다고나할까."	1
1734	기대많이 되요~~	1
1735	.	1
1736	시작부터 재밌어요~^^	1
1737	재밌어요~^^	1
1738	베스트셀러에 항상 링크되있어서 주문했는데 역시 이유가 있었군요ㅋ 누구에게나 추천하고 싶은 책입니다 ^^	1
1739	마음이 따뜻해지느 글입니다	1
1740	재밌어 보여서 샀어요 잘 읽겠습니다	1
1741	"삼인조 도둑이 경찰을 피해 숨기 위해 머문 나미야 잡화점... 여기서 도둑들은 편지를 받게 되고	 상담을 해주면서 자신들도 보람을 느낀다."	1
1742	평이 좋아서 구매해봤는데 정말 재미있게 읽었어요.	1
1743	이야기책읽는기분	0
1744	"평소에 책을 잘 안읽는 지라...
책제목의 흥미로움과 책표지의 디자인을 보고 책을 선택하였습니다.
그냥 복잡한 요즘 편하게 읽고 싶었습니다.
초반에는 조금 지루한가? 하다가 금세 책을 손에서 놓지 못하고 이틀만에 다 읽게 되었습니다. 너무나 기분좋고 감동적이고 신선한 책이네요"	1
1745	오랜만에 읽은 마음이 따뜻해지는 책	1
1746	재밌게 읽었어요 ㅎㅎ 두번째 구매에요 처음에 발간되고 바로 읽고 도서관에 기부했는데 다시 읽고 싶어서 재구매 했어요 ㅎㅎ	1
1747	예전부터 읽어볼까 했는데 이번에 구매해서 읽었네요. 왜 베스트셀러였는지 알거같아요.	1
1748	애기업고 이틀만에 읽은 책.. 보면 자꾸만 읽고싶은 책.. 결코 지루하지 않아요 재미있게 잘 읽었습니다	1
1749	"독서와는 거리가 멀었는데... 나미야는 읽기 시작하자마자 스토리에 푹 빠져서 금새 다 읽어버렸어요. 감동	 교훈	 재미 모두 다 들어있는 책인 것 같습니다★"	1
1750	오랜만에 읽은 마음이 따뜻해지는 책	1
1751	재밌게 읽었어요 ㅎㅎ 두번째 구매에요 처음에 발간되고 바로 읽고 도서관에 기부했는데 다시 읽고 싶어서 재구매 했어요 ㅎㅎ	1
1752	예전부터 읽어볼까 했는데 이번에 구매해서 읽었네요. 왜 베스트셀러였는지 알거같아요.	1
1753	애기업고 이틀만에 읽은 책.. 보면 자꾸만 읽고싶은 책.. 결코 지루하지 않아요 재미있게 잘 읽었습니다	1
1754	"독서와는 거리가 멀었는데... 나미야는 읽기 시작하자마자 스토리에 푹 빠져서 금새 다 읽어버렸어요. 감동	 교훈	 재미 모두 다 들어있는 책인 것 같습니다★"	1
1755	나는 역시나 이러한 잔잔하고 소소한 일상을 다룬 책이 너무도 좋다	1
1756	"처음 히가시노게이고 작가 책에 빠진 이유는 끔찍한 사건이 일어나 흥미롭게 추리해 나가고	 예상하지 못한 전개로 나아가 나를 속여 버리기 때문이였다. 역시나 이 '나미야 잡화점의 기적'도 그러한 전개를 예상하고 2017-06-16에 읽었다. 예상과는 다르게 따뜻하고 정겨운 느낌이 들었다. 400페이지가 훨씬 넘는 책이 술술 넘어가더니 어느순간 다 읽혀벼렸다. '나미야 잡화점의 기적' 아마 3년안에 3번은 더 읽지 않을까 싶다."	1
1757	잔잔한 감동이 있어요....	1
1758	조금 아쉬웠던 오픈엔딩 ㅠ	0
1759	재밌어요	1
1760	좋아요!	1
1761	좋아요!	1
1762	시간가는 줄 모르고... 읽어 버렸네요..	0
1763	느낌이 좋아요!	1
1764	요즘 베스트셀러로 유명하다기에 읽어봅니다. 재밌게보고있어요ㅋ	1
1765	마무리가 살짝 아쉽지만 재밌어서 다음 내용이 궁금하단 생각이 들어서 계속 읽게됐어요.	0
1766	쉽게 잘 읽어지네요	1
1767	"재미있고	 몰입도 높음
모든 인물을 연계시키는 과정이 조금 아쉬운 느낌"	1
1768	이런 책 정말 고맙다!	1
1769	재미있으면서 감동이 있는 책이네요~~	1
1770	"워낙 유명한 책이라		 이제서야 구매 했는데 시간가는줄 모르고 너무 재밌어요"	1
1771	마음이 울울하거나. 심심할때 꺼내읽어요 ♡ 추천	0
1772	"아름다운 글 덕분에 마음이 따뜻해졌습니다. 히가시노게이고 글 많이 접해보지는 못했지만	 정말 즐겁게 읽었네요."	1
1773	최고	1
1774	재미있게 잘 읽었습니다.	1
1775	시대와 화자가 왔다갔다하면서 갈수록 그 모든 이야기가 퍼즐 맞추듯이 딱딱 맞춰져 나가는 재미가 있는거 같아요! 소재 자체도 기발하고 마지막 페이지가 가까워져 오는게 너무 아쉬웠어요ㅠ	1
1776	기분좋아지는 책. 잘 읽을게요.	1
1777	"베스트셀러라 너무 기대를 했나봐요. 두께에 비해 잘 읽히고	 적당한 감동도 있고 괜찮은 편이 였습니다."	0
1778	재미있네요 잘 읽혀집니다 독특하네요	1
1779	너무 재미있네요	1
1780	재미있습니다	1
1781	바로드림으로 편리하게 구입했어요~~ 잘읽을게요^^	1
1782	최고입니다.	1
1783	명성에 맞게 후회하지않습니다	1
1784	많이 얘기 듣던 책입니다. 역시나 괜찮아요	1
1785	잘읽어지고 기분좋아지는책이예요	1
1786	꽤나 두꺼운 양에 헉 했지만 정밀 술술 읽었네요 맘까지 훈훈해지는 소설입니다	1
1787	"따뜻하다. 인간적이다. 특히 도둑들로부터 상담받는 이 역설적인 상황이 그 감정적 맥락을 더한다. 이곳에서 일어난 기적이 그리 멀지 않게 느껴지는 이유는	 고요하면서 부드럽게 느껴지는 이유는 무엇일까. 세 명의 도둑이 자신의 목적을 잊고 편지에 펜을 들게 한 힘은 무엇일까. 그 힘을 우린 믿고 있는가 묻고싶다."	1
1788	술술 읽히는 소설책입니다. 신기하게 얽히고 섥힌 이야기! 너무재미있습니다^^	1
1789	재밌어요	1
1790	히가시노게이고 팬 됐어요	1
1791	추천받고 읽어봤는데 재미있네요~	1
1792	순식간에 읽을 만큼 재밌어요.	1
1793	좋은책 감사합니다	1
1794	중3아이가 감동하며 읽고있어요.	1
1795	역시나네요 ~	1
1796	요새 소설 안 읽는데 오랜만에 열심히 본 소설!!^^	1
1797	항상 사고싶어서 교보문고안에서만 한 5번정도 읽은것같던데 꼭 개인소장해야겠다고 생각하고 이번에 샀는데 진짜 잘산것같아용❣ 이번에 영화로 나오는것도 일본가서 볼려구용 그리고 히가시노게이고작품은 다 좋아하는데 이게 넘버원이고 그다음이 기린의날개 ㅠㅠ 이것두 꼭 보세용 진짜 추리와 감동을 동시에 느낄수있어용����������❣	1
1798	워낙 유명해서 이제야 읽어보네요ㅋ 잘 읽을게요~^^	1
1799	친구한테 추천받아서 샀어요. 잘 읽을게요.	1
1800	역시나네요 ~	1
1801	요새 소설 안 읽는데 오랜만에 열심히 본 소설!!^^	1
1802	항상 사고싶어서 교보문고안에서만 한 5번정도 읽은것같던데 꼭 개인소장해야겠다고 생각하고 이번에 샀는데 진짜 잘산것같아용❣ 이번에 영화로 나오는것도 일본가서 볼려구용 그리고 히가시노게이고작품은 다 좋아하는데 이게 넘버원이고 그다음이 기린의날개 ㅠㅠ 이것두 꼭 보세용 진짜 추리와 감동을 동시에 느낄수있어용����������❣	1
1803	워낙 유명해서 이제야 읽어보네요ㅋ 잘 읽을게요~^^	1
1804	친구한테 추천받아서 샀어요. 잘 읽을게요.	1
1805	동화같은 이야기 속에 호기심을 자극해 술술 읽혀졌던 책	1
1806	정말 재밌게 잘 읽었어요	1
1807	잘읽히네요.	1
1808	히가시노게이고신작이읽고싶어구매했어요	0
1809	너무좋은책이라 사랑하는분께 선물했답니다 훈훈합니다	1
1810	읽어볼 만한 책입니다.	1
1811	히가시노 게이고 책은 언제봐도 재미있다. 감동이 있는 이번 책은 또 새로운 재미를 느끼게 해주었다.	1
1812	주위에서 추천받아 샀네요	1
1813	이 책은 뭐 두말하면 잔소리~!! 너무나 흥미로와서 잠도 못자고 계속 읽게 되네요	1
1814	기대되요!!!!	1
1815	상상력과 따뜻함이 있는 소설입니다	1
1816	스토리를 통해 마음이 정리되는 기분입니다.	1
1817	베스트셀러에 올라와있길래 구매했어요. 별 생각없이 읽기 시작했는데 읽기 쉽고 호기심이 생기는 내용이라 정독했습니다. 마지막에 마음이 찡했던건 왜인지 모르겠습니다. 마음이 따뜻해지는 좋은 책이에요~ 추천합니다	1
1818	왜 베스트 셀러인지 알게 해주는책!	1
1819	왜 베스트 셀러인지 알게해주는책!	1
1820	한번 손에 쥐면 쉽게 책을 놓을수 없었어요 과거와 현재를 오고가는.. 정말 재밌네요 ㅎㅎ	0
1821	묘한매력있는책인거같아요~~♡	1
1822	아직 못봤는데 바로 다음날 새책 받아서 기분 좋아요	1
1823	많은 이들에게 추천받은 이 책! 소중히 읽겠습니다.	1
1824	한숨도 쉬지 않고 재밌게 읽었어요	1
1825	흥미진진합니다...	1
1826	오래도록 사랑받을만한 충분한 가치가 있는 책	1
1827	역시 리뷰대로 글도 잘읽히고 감동도 있고 교훈도 있네요..그안에나오는 인물들이 모두 연결연결~~ 자꾸 편지내용이 궁금해서 책을 놓을수 없ㅇ었어요.	1
1828	힐리에 정말 좋은 책^^	1
1829	왜 스테디셀러인지 알겠어요^^	1
1830	추리소설같지않은소설	1
1831	가볍게 읽기좋아요	0
1832	정말 힐링 할 수있는 좋은책^^	1
1833	재밌게 잘 읽었어요.	1
1834	재미있게 읽고있습니다	1
1835	볼만 합니다.	1
1836	선물하고 싶은	1
1837	베스트 셀러라 샀는데 내용이 기대 됩니다~	1
1838	재밌어요	1
1839	작가소문만듣고구매했습니다.너무기대됩니다	1
1840	베스트셀러가 될만하구나	1
1841	굳	1
1842	재미있다해서 구입했는데~~많이 기대됩니다~~	0
1843	재밌어요 ㅎㅎㅎ	1
1844	시간가는줄 모르게 읽힙니다. 재밌어요	1
1845	괜히 스테디셀러가 아니네요...그냥 술술 읽혀요..식구들 모두 돌려서 읽고 있습니다~	1
1846	한번 열고 다읽었을정도로 재밌었어요 얽혀진 관계도 재밌고 과거와 현재이야기가 좋았습니다.	1
1847	좋아하는 작가의 책이라서 빌려 읽었다가 결국 구매를 했습니다. 소장 가치가 있는 책이에요~	1
1848	정말 잘 읽히는 것이 장점! 일본 문학을 잘 경험하지 않아서였을까요. 개인적으로 생각보다 크게 남는 것은 없었어요. 타임리프 소재가 너무 당연히 이해되는 것이 이해가 안 됐던..	0
